ID,Activity_Count,Suspicious_Activity,Last_Activity_Timestamp,Browser,Number_of_Downloads,Email_Sent
9003,31,True,2021-09-01 20:53:11,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1 rv:6.0; af-ZA) AppleWebKit/534.47.4 (KHTML, like Gecko) Version/4.1 Safari/534.47.4",0,4
9004,86,True,2011-01-03 00:06:25,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0),2,3
9005,74,True,2022-12-30 07:02:32,Opera/9.53.(Windows NT 5.2; kn-IN) Presto/2.9.188 Version/11.00,0,2
9006,57,False,2022-11-02 13:36:35,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/12.9j1799.0 Mobile/94R015 Safari/536.0",8,1
9007,51,True,2015-04-13 09:01:00,Mozilla/5.0 (Windows NT 6.1; az-IN; rv:1.9.2.20) Gecko/8833-10-11 17:44:44 Firefox/3.8,2,5
9008,2,False,2022-02-08 03:18:36,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_5 rv:4.0; fy-DE) AppleWebKit/533.38.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.38.4",6,4
9009,15,True,2015-03-20 18:53:12,Mozilla/5.0 (Windows NT 5.2; ik-CA; rv:1.9.0.20) Gecko/8127-12-11 04:14:41 Firefox/4.0,5,1
9010,86,True,2011-03-18 08:10:38,Opera/9.33.(X11; Linux x86_64; kk-KZ) Presto/2.9.183 Version/10.00,4,3
9011,80,False,2012-12-28 03:20:19,Mozilla/5.0 (Windows NT 5.01; hr-HR; rv:1.9.0.20) Gecko/9712-09-15 08:24:29 Firefox/8.0,7,3
9012,94,True,2023-02-19 16:26:29,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.47.7 (KHTML, like Gecko) Version/4.0.1 Safari/534.47.7",8,0
9013,34,True,2010-08-21 12:17:07,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; kn-IN) AppleWebKit/531.7.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.7.6",9,3
9014,86,False,2017-12-11 17:04:51,Opera/9.88.(X11; Linux i686; aa-ET) Presto/2.9.189 Version/11.00,6,4
9015,10,False,2017-02-04 06:17:50,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/50.0.896.0 Safari/535.0",10,3
9016,96,True,2019-05-20 05:53:45,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/47.0.876.0 Safari/532.2",9,3
9017,89,False,2011-10-01 07:23:01,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/4.1),8,3
9018,15,False,2013-05-12 05:38:04,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:3.0; tn-ZA) AppleWebKit/533.27.5 (KHTML, like Gecko) Version/5.0 Safari/533.27.5",1,5
9019,68,True,2015-07-18 16:53:33,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.8.7 (KHTML, like Gecko) Version/5.0.2 Safari/535.8.7",6,2
9020,65,False,2020-09-24 17:39:58,Mozilla/5.0 (Android 4.0; Mobile; rv:55.0) Gecko/55.0 Firefox/55.0,7,2
9021,44,True,2015-02-27 05:05:56,Opera/9.43.(Windows NT 5.2; hy-AM) Presto/2.9.183 Version/10.00,4,5
9022,51,False,2012-04-05 14:01:27,Opera/8.96.(Windows NT 6.1; tg-TJ) Presto/2.9.170 Version/12.00,0,1
9023,78,False,2017-10-30 21:09:56,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.0),9,2
9024,24,False,2011-09-24 22:16:32,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_3 rv:5.0; rw-RW) AppleWebKit/532.45.3 (KHTML, like Gecko) Version/4.0.3 Safari/532.45.3",7,2
9025,48,True,2022-04-13 15:42:48,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),10,2
9026,40,False,2019-04-03 23:53:51,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.0),1,4
9027,43,True,2022-04-10 00:36:54,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),1,5
9028,99,True,2020-02-13 16:02:18,Mozilla/5.0 (Windows NT 4.0; lzh-TW; rv:1.9.2.20) Gecko/9459-02-24 15:38:13 Firefox/9.0,6,5
9029,48,False,2017-08-30 19:38:15,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2987-09-11 00:56:57 Firefox/3.8,2,4
9030,95,False,2021-09-18 13:28:15,Opera/9.21.(X11; Linux i686; wae-CH) Presto/2.9.188 Version/10.00,10,3
9031,79,True,2015-08-14 05:19:20,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/31.0.869.0 Safari/536.2",2,5
9032,84,False,2017-03-30 17:55:45,Opera/8.84.(X11; Linux x86_64; tn-ZA) Presto/2.9.183 Version/10.00,3,5
9033,15,False,2022-12-01 14:29:11,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9 rv:4.0; sv-FI) AppleWebKit/531.20.1 (KHTML, like Gecko) Version/4.0 Safari/531.20.1",2,1
9034,73,True,2016-02-05 02:37:15,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/20.0.802.0 Safari/533.1",10,1
9035,30,False,2022-05-26 22:42:16,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.0),0,3
9036,21,False,2020-03-01 16:26:22,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.0),5,5
9037,52,True,2015-04-08 06:13:09,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.0),0,4
9038,95,True,2014-09-29 13:48:03,Mozilla/5.0 (Android 6.0; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,3,3
9039,89,False,2021-03-07 06:30:15,Opera/8.12.(X11; Linux x86_64; fil-PH) Presto/2.9.172 Version/12.00,4,0
9040,14,False,2018-10-04 02:32:39,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2 rv:6.0; hi-IN) AppleWebKit/534.37.4 (KHTML, like Gecko) Version/4.1 Safari/534.37.4",6,4
9041,100,False,2010-02-03 03:44:45,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.47.7 (KHTML, like Gecko) Version/4.1 Safari/535.47.7",7,4
9042,76,False,2012-06-05 18:55:18,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/12.1g5294.0 Mobile/24V663 Safari/534.0",1,4
9043,65,False,2018-05-28 18:49:06,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.0),3,4
9044,56,True,2020-09-01 07:48:05,Opera/9.86.(Windows NT 6.2; mhr-RU) Presto/2.9.166 Version/10.00,6,3
9045,53,False,2012-06-30 11:35:54,Opera/8.82.(Windows NT 6.2; mag-IN) Presto/2.9.189 Version/10.00,9,2
9046,62,True,2010-03-29 19:46:53,Opera/9.26.(X11; Linux x86_64; ar-EH) Presto/2.9.179 Version/11.00,4,0
9047,43,False,2019-03-17 18:52:20,Opera/9.67.(Windows NT 5.2; vi-VN) Presto/2.9.172 Version/11.00,2,4
9048,64,False,2016-08-19 09:07:57,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5; rv:1.9.6.20) Gecko/8236-12-01 14:29:29 Firefox/3.6.19,0,2
9049,50,True,2020-09-02 04:15:48,Opera/8.57.(Windows CE; ug-CN) Presto/2.9.178 Version/12.00,1,3
9050,29,True,2022-10-30 05:22:11,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/48.0.894.0 Mobile/40D530 Safari/536.2",2,2
9051,17,True,2018-07-07 07:37:05,Opera/9.50.(Windows NT 5.01; lo-LA) Presto/2.9.181 Version/11.00,3,5
9052,90,True,2015-12-27 16:14:09,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/63.0.898.0 Mobile/49E348 Safari/531.1",7,4
9053,77,True,2022-12-20 10:11:43,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/52.0.810.0 Safari/536.0",8,2
9054,90,True,2018-01-23 02:13:50,Opera/8.54.(X11; Linux i686; ast-ES) Presto/2.9.188 Version/10.00,5,1
9055,71,True,2021-11-18 19:59:58,Opera/8.16.(X11; Linux x86_64; mk-MK) Presto/2.9.183 Version/10.00,6,1
9056,44,False,2023-07-03 13:25:46,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.1),3,4
9057,42,True,2011-12-18 18:23:48,Opera/8.27.(X11; Linux i686; fy-NL) Presto/2.9.186 Version/11.00,8,5
9058,94,False,2022-04-25 21:05:29,Mozilla/5.0 (Android 4.4.2; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,7,4
9059,41,True,2014-04-09 20:15:57,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.21.7 (KHTML, like Gecko) Version/5.1 Safari/532.21.7",5,4
9060,95,False,2023-04-29 13:35:45,Opera/8.93.(X11; Linux i686; mni-IN) Presto/2.9.160 Version/12.00,0,2
9061,90,True,2011-10-07 09:31:42,Mozilla/5.0 (Windows 98; szl-PL; rv:1.9.0.20) Gecko/5919-12-03 18:39:43 Firefox/3.6.10,1,5
9062,40,True,2021-12-05 22:35:02,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/15.2l1118.0 Mobile/79S705 Safari/533.0",0,4
9063,6,False,2011-10-04 02:47:33,Opera/9.20.(X11; Linux i686; ayc-PE) Presto/2.9.169 Version/11.00,4,0
9064,95,True,2019-03-04 04:04:08,Mozilla/5.0 (Android 2.3.4; Mobile; rv:23.0) Gecko/23.0 Firefox/23.0,2,4
9065,20,False,2016-12-26 18:44:38,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),2,5
9066,33,False,2020-11-23 12:55:40,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/14.9x8676.0 Mobile/46Q575 Safari/532.1",1,5
9067,7,True,2016-01-07 21:45:00,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; tig-ER) AppleWebKit/531.47.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6531.47.4",3,0
9068,37,False,2023-04-06 22:29:50,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tcy-IN) AppleWebKit/534.28.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.28.6",7,3
9069,97,False,2017-01-13 16:39:16,Opera/9.73.(Windows NT 5.2; tr-TR) Presto/2.9.171 Version/11.00,6,2
9070,69,False,2022-07-21 16:04:18,Opera/8.41.(Windows NT 6.2; vi-VN) Presto/2.9.174 Version/10.00,4,2
9071,13,True,2021-10-10 07:28:53,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0),2,5
9072,44,False,2013-06-28 17:50:47,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/23.0.820.0 Safari/535.0",9,3
9073,52,True,2012-05-10 09:10:50,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.0),10,3
9074,12,True,2014-02-13 20:18:17,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/62.0.800.0 Safari/532.2",0,0
9075,23,True,2016-10-22 06:21:33,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0),4,1
9076,53,False,2017-07-28 18:37:48,"Mozilla/5.0 (Linux; Android 1.6) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/533.1",10,3
9077,2,False,2018-11-26 17:37:07,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3 rv:2.0; as-IN) AppleWebKit/531.40.7 (KHTML, like Gecko) Version/5.0.5 Safari/531.40.7",3,4
9078,48,False,2021-12-31 04:04:42,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/26.0.893.0 Safari/531.1",10,1
9079,23,True,2020-08-22 17:46:38,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/58.0.839.0 Safari/533.2",5,0
9080,56,False,2021-06-12 01:28:57,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),2,4
9081,97,True,2011-10-09 19:01:15,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.1),2,3
9082,45,True,2022-07-25 06:01:39,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; bs-BA) AppleWebKit/535.33.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6535.33.2",0,2
9083,59,True,2023-03-30 13:59:23,Opera/9.84.(X11; Linux i686; hy-AM) Presto/2.9.162 Version/10.00,1,1
9084,45,False,2012-02-05 13:45:13,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/16.1j2044.0 Mobile/53V136 Safari/532.1",9,4
9085,17,False,2012-06-28 11:05:55,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.0),7,1
9086,11,True,2023-05-14 03:59:11,"Mozilla/5.0 (Windows 95) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/16.0.892.0 Safari/536.2",8,5
9087,3,True,2012-08-30 08:40:34,Opera/9.88.(X11; Linux x86_64; bs-BA) Presto/2.9.176 Version/12.00,10,3
9088,53,True,2017-08-02 18:38:45,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/62.0.808.0 Safari/534.0",6,3
9089,100,False,2018-06-20 13:51:01,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),6,4
9090,73,False,2015-08-04 16:29:38,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; mag-IN) AppleWebKit/531.1.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.1.6",9,5
9091,23,False,2017-07-27 10:27:58,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7 rv:6.0; sw-TZ) AppleWebKit/532.41.7 (KHTML, like Gecko) Version/4.0.1 Safari/532.41.7",0,0
9092,21,True,2018-09-12 01:57:42,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.838.0 Safari/535.1",2,4
9093,52,False,2016-08-16 00:36:14,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0),5,2
9094,14,False,2012-09-15 15:20:44,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_7) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/62.0.820.0 Safari/535.0",1,2
9095,59,False,2020-04-20 14:49:01,Opera/9.29.(Windows NT 6.1; sc-IT) Presto/2.9.166 Version/11.00,1,3
9096,47,False,2011-11-21 00:46:38,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),7,0
9097,26,True,2022-10-27 05:54:08,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.20.2 (KHTML, like Gecko) Version/4.1 Safari/535.20.2",3,2
9098,60,True,2016-03-21 23:23:42,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.1),3,4
9099,35,True,2018-12-19 14:34:52,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/26.0.880.0 Mobile/47Q250 Safari/534.0",8,1
9100,30,True,2021-03-31 02:09:47,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.0),1,2
9101,93,False,2010-09-07 20:03:01,Opera/8.99.(X11; Linux x86_64; or-IN) Presto/2.9.169 Version/12.00,3,4
9102,9,False,2018-06-26 07:54:30,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; tcy-IN) AppleWebKit/531.13.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.13.4",7,0
9103,46,True,2013-12-29 06:38:30,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/45.0.854.0 Safari/533.2",3,4
9104,58,False,2022-11-18 17:53:52,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7 rv:2.0; ht-HT) AppleWebKit/531.1.1 (KHTML, like Gecko) Version/5.0.3 Safari/531.1.1",2,3
9105,58,True,2013-02-05 14:50:05,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/15.1b8016.0 Mobile/45D130 Safari/531.0",4,5
9106,68,True,2020-09-14 18:39:34,"Mozilla/5.0 (Linux; Android 9) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/52.0.847.0 Safari/533.0",9,1
9107,26,False,2014-10-03 00:11:37,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.0),10,4
9108,62,False,2010-10-04 04:00:01,Mozilla/5.0 (Android 7.0; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,5,5
9109,32,False,2022-11-28 19:55:46,Mozilla/5.0 (Windows NT 10.0; uk-UA; rv:1.9.0.20) Gecko/4481-03-28 15:56:36 Firefox/3.8,2,1
9110,61,True,2023-09-05 04:19:07,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_6 rv:6.0; ja-JP) AppleWebKit/532.18.4 (KHTML, like Gecko) Version/5.0 Safari/532.18.4",10,5
9111,81,False,2010-01-03 04:45:21,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),3,0
9112,51,True,2013-01-09 01:24:03,Opera/9.65.(X11; Linux x86_64; apn-IN) Presto/2.9.176 Version/12.00,0,4
9113,86,True,2018-03-09 09:15:06,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1; rv:1.9.5.20) Gecko/6249-04-10 15:50:58 Firefox/9.0,10,1
9114,62,True,2022-09-29 20:46:06,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_7 rv:5.0; tig-ER) AppleWebKit/535.23.3 (KHTML, like Gecko) Version/4.0 Safari/535.23.3",0,1
9115,55,False,2018-05-07 23:05:07,Opera/9.12.(X11; Linux i686; ts-ZA) Presto/2.9.164 Version/10.00,4,2
9116,53,True,2016-12-08 04:15:40,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_3; rv:1.9.6.20) Gecko/5171-09-26 15:08:59 Firefox/10.0,1,3
9117,65,False,2015-07-26 02:47:28,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),8,1
9118,100,True,2018-11-14 22:42:11,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/44.0.884.0 Safari/535.1",0,5
9119,32,True,2014-11-07 20:42:19,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3101-11-13 07:55:33 Firefox/3.6.7,2,1
9120,86,False,2016-05-30 14:09:11,Opera/8.49.(X11; Linux i686; bhb-IN) Presto/2.9.181 Version/12.00,0,1
9121,53,False,2018-11-11 08:15:29,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),4,0
9122,90,False,2020-02-03 17:37:56,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.1),0,0
9123,37,False,2019-12-04 12:36:29,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/29.0.886.0 Mobile/96B115 Safari/536.2",7,3
9124,69,False,2019-01-15 11:07:38,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2678-02-02 21:29:44 Firefox/13.0,10,0
9125,25,True,2013-02-06 20:12:54,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.24.3 (KHTML, like Gecko) Version/4.0.1 Safari/532.24.3",7,5
9126,14,False,2012-07-31 03:57:15,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3520-03-11 10:51:24 Firefox/10.0,6,2
9127,16,False,2013-09-20 21:12:05,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0),9,0
9128,88,False,2017-10-04 13:03:11,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.21.1 (KHTML, like Gecko) Version/5.0.2 Safari/532.21.1",9,3
9129,87,True,2020-07-03 03:50:16,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/10.5k5857.0 Mobile/33J080 Safari/534.2",4,1
9130,55,True,2013-10-19 18:56:59,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/4.0),1,3
9131,33,False,2018-03-04 15:47:08,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.29.3 (KHTML, like Gecko) Version/5.0.5 Safari/531.29.3",3,1
9132,47,True,2016-01-04 23:21:22,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),6,2
9133,39,False,2013-09-05 20:02:27,Opera/9.75.(X11; Linux x86_64; sid-ET) Presto/2.9.182 Version/11.00,2,3
9134,91,False,2015-07-11 10:52:44,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/3.1),9,3
9135,28,True,2016-12-05 06:25:11,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/14.6w8462.0 Mobile/17V695 Safari/531.2",9,0
9136,38,False,2021-05-19 16:43:20,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0),5,5
9137,39,False,2019-09-18 23:23:36,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; cv-RU) AppleWebKit/531.32.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.32.5",8,2
9138,76,False,2013-07-10 23:52:55,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_4 rv:6.0; dz-BT) AppleWebKit/531.27.4 (KHTML, like Gecko) Version/5.0.5 Safari/531.27.4",0,2
9139,48,False,2018-06-05 14:25:53,Opera/9.56.(Windows 98; is-IS) Presto/2.9.165 Version/11.00,6,1
9140,64,True,2022-11-06 23:32:23,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.44.1 (KHTML, like Gecko) Version/5.0 Safari/535.44.1",8,5
9141,43,True,2017-07-16 20:36:55,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),3,0
9142,44,True,2014-10-03 21:38:37,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8; rv:1.9.3.20) Gecko/4933-04-10 05:29:02 Firefox/4.0,3,0
9143,48,True,2018-10-08 15:20:35,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/13.7j4489.0 Mobile/07D925 Safari/536.0",0,5
9144,50,False,2015-03-23 16:53:01,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.39.7 (KHTML, like Gecko) Version/5.1 Safari/533.39.7",10,5
9145,63,False,2018-09-26 06:09:24,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ml-IN) AppleWebKit/534.26.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.26.4",4,0
9146,6,True,2014-08-02 16:36:04,Opera/8.31.(Windows NT 5.01; nn-NO) Presto/2.9.186 Version/10.00,2,0
9147,83,False,2015-02-16 22:37:41,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/47.0.815.0 Safari/534.0",6,0
9148,39,True,2013-06-13 17:19:27,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.0),5,2
9149,50,False,2010-04-01 16:58:52,Opera/8.68.(X11; Linux x86_64; sk-SK) Presto/2.9.182 Version/11.00,7,4
9150,12,True,2011-07-15 00:21:49,Opera/8.39.(Windows NT 6.2; ky-KG) Presto/2.9.186 Version/12.00,3,2
9151,26,True,2017-11-02 03:50:22,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.29.7 (KHTML, like Gecko) Version/4.0 Safari/531.29.7",0,0
9152,82,False,2017-02-09 20:05:00,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/59.0.877.0 Safari/533.2",10,3
9153,24,True,2011-09-07 03:57:05,Opera/9.91.(X11; Linux x86_64; id-ID) Presto/2.9.168 Version/11.00,7,5
9154,71,False,2020-02-27 22:18:40,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0),2,3
9155,15,False,2011-06-10 04:19:34,Opera/9.42.(Windows NT 10.0; lzh-TW) Presto/2.9.160 Version/12.00,2,1
9156,80,True,2020-12-12 21:32:47,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.1),6,2
9157,34,True,2011-03-13 04:04:52,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/46.0.882.0 Safari/535.1",0,2
9158,54,True,2020-04-05 17:21:34,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),2,2
9159,38,True,2013-11-04 01:22:10,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.0),3,0
9160,25,True,2020-09-19 12:47:51,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/14.0k2494.0 Mobile/37C869 Safari/534.2",3,1
9161,60,True,2018-08-27 08:28:55,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.23.3 (KHTML, like Gecko) Version/4.1 Safari/532.23.3",1,0
9162,81,True,2015-10-04 18:49:01,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5509-04-18 10:07:22 Firefox/10.0,6,3
9163,86,True,2020-07-16 00:43:54,Opera/9.98.(Windows 95; doi-IN) Presto/2.9.186 Version/12.00,9,5
9164,60,True,2022-03-03 07:23:45,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/53.0.804.0 Safari/534.0",10,2
9165,6,True,2010-02-02 05:02:27,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.0),10,2
