Linked_ID,Threat_Type,Connection_Status,Severity_Level,Flagged,Payload_Data,Device_Type,Application,Notes,External_Internal_Flag,Service_Name,File_Hash,Linked_Events_ID,Data_Exfiltration_Flag,Asset_Classification,Session_ID,TTL_Value,User_Behavior_Score,Incident_Category,Cloud_Service_Info,IoC_Flag
9353,DDoS,Blocked,Low,TRUE,,Router,SSH,,Internal,FTP,3a2246d48175be6f9a047c8dae44a61226b2b5a7,ea902bd8-5ea3-4db3-a0f5-9e0a8539d661,TRUE,Important,56f6cb9a-c3c1-443b-8703-1e0c6e5a3744,98,0.7063062626502283,Privilege Escalation,GCP,FALSE
9354,None,Allowed,High,FALSE,,Router,Web Browser,,External,FTP,34d5b761371c0977a591fde65b28eabf7c33e28b,6f7fc579-15a6-4596-bb8d-dbdcb1c51288,TRUE,Non-Critical,7c213b12-0ea0-494b-91a8-03b530eb9f40,15,0.9234120247287498,Execution,Azure,TRUE
9355,Exploit,Allowed,High,TRUE,,Mobile Device,Mail,,Internal,HTTPS,57c0b35138456a31da5b035851ada2abb61c0142,792d20ee-3a4b-4b27-b14f-0bbf4468780c,FALSE,Important,9c010f9d-535e-4123-994d-4e94f36670fb,13,0.036246627,Execution,AWS,FALSE
9356,Exploit,Blocked,Medium,TRUE,,Router,FTP,,External,HTTP,6758e33cdc7fd778bb877a6f607adb16aa917306,65dda556-5c9a-4ba9-a49e-483bb8e268d5,FALSE,Non-Critical,9d061d11-348a-4d7c-8ca5-caf2c9a9a80a,114,0.8618937223672073,Privilege Escalation,Azure,FALSE
9357,Malware,Allowed,Critical,TRUE,,Mobile Device,Web Browser,,Internal,FTP,af0f007c867430dec78737894df8479313f11b71,e672d933-3ff3-4590-90d4-959ce9f7203b,TRUE,Critical,5009d730-0d0d-49c9-a233-9d47f577904c,42,0.44488342067449094,Execution,Azure,FALSE
9358,Phishing,Blocked,Medium,TRUE,,IoT Device,SSH,,Internal,SSH,7c3c1864ddffe2f2774f7c183cc0c556aba33a22,b2424337-003d-4919-8e84-c9366272293c,FALSE,Important,906dd951-06ce-4f6a-b8cc-b807579bfd32,120,0.721642718,Initial Access,Azure,FALSE
9359,DDoS,Allowed,High,FALSE,,Server,Unknown,,Internal,SSH,520a75334ddb39ea5e4251eeb869f2046f9a3c80,33e28737-e53d-4213-8cb7-4ad46c3ddb52,TRUE,Non-Critical,ff51a873-9164-4b57-b4ae-4fe91adb4573,128,0.8688314222406628,Persistence,GCP,TRUE
9360,None,Allowed,Medium,TRUE,,Router,Unknown,,External,FTP,b100f47c71cffc3995b268a7c9cd55f96097254e,bb76ce03-f57b-4106-b155-bb474c929677,FALSE,Important,44f1a818-3b6b-4e85-a306-c629b43309f7,103,0.5024377110535434,Persistence,,TRUE
9361,DDoS,Allowed,Critical,TRUE,,Server,Web Browser,,External,HTTPS,53d8aa9d3fd4d3bd2234732a3306ed49ced1e1c2,8f053f61-9780-4c86-9b57-988ddacc04c0,FALSE,Non-Critical,f15196e9-e78a-4fba-b263-6e3768d1fe25,75,0.49832669925432704,Persistence,,TRUE
9362,Exploit,Allowed,Critical,TRUE,,IoT Device,Mail,,Internal,FTP,ec71dbee05a4ffd10f494e6f6e6a6e8581b7f0ce,b1a6aafa-a988-4a57-8335-19df545b8690,TRUE,Non-Critical,a9a0705d-7b30-452d-a13f-4ad176210cde,42,0.803532455,Privilege Escalation,AWS,FALSE
9363,Ransomware,Blocked,Critical,FALSE,,Unknown,Web Browser,,Internal,HTTPS,7bda613f1f202026cf785e5c0ef9d6ea62f3c881,2550c797-3324-456c-9789-b50507ae93da,TRUE,Critical,033f144e-19ee-4901-a280-0591f5939e33,8,0.3913279690884208,Privilege Escalation,GCP,TRUE
9364,Phishing,Blocked,Low,TRUE,,Router,Mail,,External,FTP,d593b7bd9e88f3c238219af9adc15a21fc14c246,6526da3b-2f0c-43c0-af1e-22f4b6e062d1,FALSE,Critical,ba4a923e-259e-4dc8-a5e0-b2d69719d239,69,0.6764911485165274,Execution,,FALSE
9365,Exploit,Blocked,Medium,TRUE,,Server,Web Browser,,Internal,HTTPS,73803de897cd7fa6ba1fed9495b3364bb38d3ecf,52b8200e-8cb8-458f-8daa-0c8fce7e9429,FALSE,Critical,99ac0701-7c10-47d0-a893-ee936ce7dfc4,52,0.5103019581891532,Execution,AWS,TRUE
9366,Exploit,Allowed,High,TRUE,,Desktop,FTP,,External,HTTPS,6a8f76b731bbac9ecc60da089f444db94a6bd144,94656126-3b33-4a62-a0ad-4ffef6c12bf5,TRUE,Important,833dd3e3-b20a-44fb-afe9-264d10767222,59,0.7465319357093774,Privilege Escalation,Azure,FALSE
9367,Ransomware,Blocked,Critical,FALSE,,IoT Device,Unknown,,External,FTP,0a096199a9f72f1086499f7286f22c71d535107a,4dba0a25-9306-49ce-bc0c-acf9e457a82f,TRUE,Non-Critical,d478dff3-d813-4ea7-af7b-3709e5fb02f8,50,0.7216779578888539,Privilege Escalation,Azure,FALSE
9368,Malware,Allowed,Low,TRUE,,Mobile Device,Unknown,,External,FTP,9992101b7ecc1570df08ab6513b45b0c5e76cbc1,240e1f22-46ff-491d-ba74-89c0eabdbb65,TRUE,Important,a126ab44-6c4e-4447-825d-98ef72569eed,117,0.6557011046027098,Privilege Escalation,AWS,FALSE
9369,None,Allowed,High,TRUE,,Desktop,Mail,,External,FTP,8e1fb519fb8cafab39edf236dc1b22ee05c7a916,67b340c3-6609-4eeb-bb01-27a9a6adf6a8,TRUE,Critical,5e161cf6-bdd0-4aaa-be0a-77b5ead2e28a,117,0.22620214767226876,Execution,GCP,FALSE
9370,Phishing,Allowed,High,TRUE,,Desktop,Mail,,External,HTTP,ace22cc564327e458d4269f6fd50af8bae726d4d,47ecfd28-ff74-4393-a4f3-9c2911a9f646,TRUE,Non-Critical,2a4bf741-20ca-4db3-9f19-bd33836a92f9,10,0.8588926970196381,Execution,,TRUE
9371,Exploit,Blocked,Medium,TRUE,,Mobile Device,SSH,,External,SSH,531bbcc36c29f6ebcf1a53c50e923b721158b100,2e98f0dd-809a-417e-80b4-c34ce6870f9e,FALSE,Critical,99d937e4-7f45-466c-8a6c-d74fb59e9a64,76,0.1946798656838159,Execution,AWS,FALSE
9372,Insider Threat,Blocked,Low,FALSE,,Mobile Device,Web Browser,,External,HTTPS,fee0ea13cd6fcd98311145eac1326a46b2ba840a,fc9ecc14-6797-48fe-9bb0-a4caea4fb0f6,TRUE,Non-Critical,91874678-da01-4058-90a5-ba77aa6a3a48,115,0.6319019378235553,Initial Access,GCP,TRUE
9373,None,Blocked,Critical,FALSE,,Unknown,FTP,,External,HTTP,688d1fccbe0add2724b724b633b7f347bb81b66e,8bffb7e4-a879-44fd-a7a5-11dd4f5fc90a,FALSE,Critical,6d33e94c-aeeb-4893-b4f8-bba0487f5e2e,87,0.7537749014120323,Persistence,GCP,FALSE
9374,Malware,Blocked,Critical,TRUE,,Unknown,SSH,,Internal,SSH,4d73a8476ce7cdf49e56c938a27acb9bf77ce726,e29f9c3e-da92-4350-ae80-04ef59cd977b,FALSE,Important,b05dcd1b-2fb2-4142-99a0-1d4054847111,29,0.4929246625444985,Persistence,AWS,FALSE
9375,Malware,Allowed,High,FALSE,,IoT Device,Unknown,,External,FTP,84569b34b6bbf7efbb84023f335c72eea988b294,e9ed5468-2845-41de-817e-8bdda048bf08,TRUE,Critical,8c63c100-8f22-47e9-94bb-6df9c0390bfa,100,0.5383050695889927,Initial Access,AWS,FALSE
9376,Insider Threat,Blocked,Medium,FALSE,,Unknown,Web Browser,,External,HTTP,de1625d2bf74b83dcbd09dfb5e304a27d124b7e3,f232e6d7-2704-4ab1-b446-1c28425e516f,TRUE,Critical,2f04c903-c528-49e2-be30-e3bf6f83610b,97,0.38721129765985274,Execution,GCP,TRUE
9377,DDoS,Blocked,Low,FALSE,,Router,Web Browser,,External,SSH,bf3137e6addd80b1c899f1175019385acf618bba,d510701b-96c7-4dd0-825c-999568493ad7,FALSE,Non-Critical,b4b19c5b-2d49-4ae6-9fa6-d837de16c355,56,0.32817384456099064,Persistence,GCP,TRUE
9378,Ransomware,Allowed,Medium,TRUE,,Unknown,SSH,,Internal,HTTPS,80a7e21fa0fb017a03ec954046f4fc8422d9555b,7783cbb5-c527-43c0-8fef-8a264cc5f196,FALSE,Critical,e133d6b7-1325-429e-a06d-de7b6f9fc0c7,66,0.12490049839679129,Persistence,Azure,TRUE
9379,DDoS,Blocked,High,FALSE,,IoT Device,SSH,,External,HTTPS,a6baa250d7aaa7f3471ccfcd4f9f2b6dc972cb7f,b5fab55d-8f7b-4288-ba0e-ab8e5af6131d,FALSE,Critical,4f623f27-b837-4a2d-bb92-61c54b27b23b,85,0.093142418,Initial Access,AWS,TRUE
9380,Phishing,Allowed,Medium,FALSE,,Router,Mail,,Internal,SSH,4d8400fca521ec2a8df75c11757b0906c4bb8dcc,9b8c0e52-9b53-4206-abfc-4ba08544d6a4,TRUE,Important,14b2fe26-1231-4e7e-8a38-5bbffa63baab,128,0.05069386,Privilege Escalation,,TRUE
9381,Malware,Allowed,High,TRUE,,Mobile Device,Unknown,,External,HTTP,3f3218dd989efc9e4c3751895e8e0596a06866e0,df931cfb-18a1-485e-a79f-d3788bcdfc81,TRUE,Critical,5809948c-b922-4faa-839c-05f59ec3d9b0,62,0.8673247047179068,Persistence,GCP,TRUE
9382,Insider Threat,Blocked,Critical,FALSE,,Unknown,Web Browser,,External,FTP,7afe5f79bf7ed81b0bf5562d7f7a4a486785df9f,26976e80-9453-4326-8252-8dec129e6071,FALSE,Critical,310390ce-075b-414e-9628-e4a0c9ba49f6,77,0.19937248934998564,Privilege Escalation,,FALSE
9383,Insider Threat,Allowed,Critical,FALSE,,Desktop,Unknown,,External,HTTPS,3c40953b4f53fcfed0bf5fdb2cf4720d024a4428,07abff45-66ff-4cc1-af9e-015b308c9b92,FALSE,Important,f3a970c8-66b6-486b-a04c-73a0ffade4ec,56,0.1893564025553156,Initial Access,Azure,FALSE
9384,Exploit,Blocked,Critical,TRUE,,Router,Web Browser,,External,SSH,ad845e3be2593e1c755bb4901ceaf5df3eb23113,9bbbdfb9-cf70-4a71-8fbe-d21e3be69ab0,FALSE,Critical,86ec19ae-84bf-4526-b425-cca2c493bce8,58,0.074357621,Persistence,AWS,TRUE
9385,DDoS,Allowed,Low,TRUE,,Desktop,Mail,,Internal,HTTPS,d16bd3c00da906808de180d2535712faaf658946,c48b377b-1084-4ff5-9562-0feb1dc6be31,FALSE,Important,7330b791-df72-4bfb-aed7-b9e0fc06ed2f,103,0.30187085707745753,Initial Access,,TRUE
9386,DDoS,Blocked,High,FALSE,,Mobile Device,Database,,External,HTTP,a0bf21a57056b7d32ec1b0487cd29357cd460002,d297cb3f-616e-4c4b-ae57-d6bda9971dd6,TRUE,Critical,27aa683d-6744-49d8-8838-2ce5454e7df1,90,0.5447839286189621,Privilege Escalation,,TRUE
9387,Malware,Blocked,Medium,TRUE,,IoT Device,Mail,,Internal,HTTPS,ab4c63797c83ac3ba1fd43681765699239c4e4cf,9946fb18-8d8f-4da0-878a-078eb1e1ab5d,FALSE,Important,3814bd80-79a2-40a3-af88-5d8272fa6024,100,0.4731298197035415,Execution,AWS,TRUE
9388,Phishing,Blocked,High,TRUE,,Router,Mail,,Internal,HTTP,e78b85594b99e249aeae75aa45fcbab325b2cfbd,fff37ed6-7c1c-4931-aeee-ea70d337ea00,FALSE,Important,4cbfe86a-fdcb-4410-b189-f42828d44f39,99,0.8033177032611564,Execution,AWS,TRUE
9389,Malware,Blocked,Low,TRUE,,Server,Unknown,,Internal,FTP,329b8699b9441749e7b7dd2ec0ce280c4ef69775,9aa3940e-aa61-49d0-95fd-63da79decef2,TRUE,Critical,76c343ff-4355-4ac9-a57b-0e70d475e96d,125,0.2755362851263621,Persistence,Azure,FALSE
9390,Ransomware,Allowed,Low,TRUE,,Desktop,Database,,Internal,FTP,636bd6f08a99d5235ffb23892913f3f8fe022982,ea568ca7-16ab-4c0a-abf3-2ff127f9d178,TRUE,Important,25998105-5419-4dea-a9db-0aafcd1a21d2,65,0.17063972247833348,Privilege Escalation,,FALSE
9391,Malware,Allowed,Critical,FALSE,,Router,Unknown,,External,FTP,08fabaa5dbfbfcf96e4b3bc9153e27448a90f075,3054d407-7934-4de4-b91a-606bb4cc98f6,FALSE,Important,e7479267-e539-4234-a871-9a92c52d486f,95,0.5937408164287605,Persistence,,FALSE
9392,Ransomware,Blocked,Critical,FALSE,,Router,Web Browser,,External,HTTP,3b1ff9a388a3b9c8e9c0d76e66c430278f89cea0,dcd28a95-0df1-43e1-877d-8953f174bb20,FALSE,Critical,b4744cd7-ec3d-4c52-b509-60eff8f65448,47,0.7038035552865585,Execution,GCP,TRUE
9393,Ransomware,Blocked,Low,FALSE,,IoT Device,Database,,Internal,HTTPS,ff2d492e16f01c7af33f681b67c05b8f3a707dc6,23944fd1-1a87-47b2-a8e0-f2739977827c,TRUE,Non-Critical,c763df7c-710c-4a83-bb55-66d4fe120654,36,0.8658091054231424,Execution,GCP,FALSE
9394,Insider Threat,Blocked,Medium,FALSE,,Mobile Device,Mail,,Internal,SSH,55df2fbfb8db2dfbabb6d51d61867228706674fd,80116c95-b836-42b7-87ce-252e2275e223,TRUE,Non-Critical,eb3d17b5-919c-403d-9431-176577e74f44,113,0.7729673948144615,Execution,GCP,FALSE
9395,Exploit,Blocked,Critical,FALSE,,Desktop,Database,,Internal,FTP,6639a2252585f6579568b0a7b65609f67cb67a68,484111a3-e725-4efb-a9b1-29f057a86ae9,FALSE,Critical,8c0d1ebf-74fb-4984-85ed-a8c198d374ad,67,0.4745098053668353,Execution,GCP,TRUE
9396,Phishing,Allowed,Critical,FALSE,,Router,Mail,,External,FTP,24f70abb3f4015a68a0b9a086c7005ae5d4c52e0,e2f15c15-7dc8-4861-a9a1-36f1eadd0c7f,FALSE,Non-Critical,2faa1fdf-755a-45dd-814d-af8d360458fa,19,0.5070585025711477,Execution,AWS,TRUE
9397,Malware,Blocked,Medium,TRUE,,Desktop,Web Browser,,External,HTTPS,bca0fe2c1ac899d6ccb8c178f33f0c170c8f8f73,2a9b65ce-0bb7-4706-bfb6-3ab222d2722e,TRUE,Non-Critical,927ffe93-755e-4678-bffd-18186e3f96df,38,0.5701409382421128,Persistence,Azure,TRUE
9398,Malware,Allowed,High,FALSE,,Server,FTP,,Internal,HTTP,4248c17efe96e2ee29e4da897edaa1ea4fded76b,678244bf-ed90-4095-9ec8-c9f5b923d323,TRUE,Critical,3a8ef71f-44a9-478c-a7d2-3942859f7cd8,60,0.3038907519191959,Privilege Escalation,Azure,TRUE
9399,None,Allowed,Low,TRUE,,IoT Device,Database,,Internal,FTP,f1ab2e224a730e4b5274e0836df5f855194d158e,97e8e556-78e2-4ba2-becc-e8d37f9f8488,FALSE,Non-Critical,25078e09-95b9-4a28-9e24-31b7f711c136,20,0.7553279189774657,Privilege Escalation,AWS,FALSE
9400,DDoS,Allowed,Critical,FALSE,,Desktop,Web Browser,,External,HTTP,3b3b2d85b54bc599218f2fb5ba9dd219bc84321e,aeb91adb-e371-45f0-8da8-1a3d1b75c12d,FALSE,Important,cf6d0397-91ca-4526-b1cd-18668f2a8e0f,13,0.46065651002601116,Privilege Escalation,GCP,FALSE
9401,None,Allowed,Critical,TRUE,,Mobile Device,Web Browser,,Internal,SSH,f624b23206f4e606e2e10af6a276036ba5c6b434,375cd841-d646-491b-a158-40141fbff1fd,FALSE,Non-Critical,91309aa5-bbf2-465b-9369-0692bc3d80f4,12,0.20962293239898322,Execution,AWS,FALSE
9402,Malware,Blocked,Medium,FALSE,,Server,SSH,,Internal,SSH,565419fd8abd1eee16cd310abd0667faf7fb5dbc,84cfaf20-ce2b-4e62-99e0-5f20210a2b31,FALSE,Non-Critical,22ccab34-581c-4a4c-9cf1-5ab955ecbf38,84,0.715904917,Privilege Escalation,Azure,TRUE
9403,None,Allowed,Low,FALSE,,Unknown,Web Browser,,Internal,HTTPS,55b6242696c831bee0d40a1840811a6bec9b0dd9,8d338d56-7ebd-42f2-8260-0da1f7f9c4ca,FALSE,Important,e6b73e56-658b-4e3c-8ab8-e6fdc22aa639,107,0.527434032,Execution,,TRUE
9404,Phishing,Blocked,Medium,TRUE,,Server,Mail,,Internal,HTTP,462835a7c76cb37f4abd7c4b488daadd216cc3be,a4253efb-ae51-4f97-9a09-fdf4e62bd0a9,TRUE,Non-Critical,9061ff9e-c1e2-40fc-8821-a18276df6049,97,0.528542498,Initial Access,GCP,FALSE
9405,Ransomware,Blocked,Low,TRUE,,Desktop,SSH,,Internal,HTTP,59b749c4534e3441419a22fd7f92f9f9604203dd,4fca2777-9429-4495-81df-6af8b256b756,TRUE,Critical,79289475-c75d-45c4-b06f-92d6ceac20fd,91,0.030363506422561914,Persistence,,TRUE
9406,None,Blocked,High,TRUE,,IoT Device,Web Browser,,Internal,SSH,a269fc11f9dc4a17b356f54be7d42fefb60ee72f,70cf1943-c98c-4d86-9e86-7469a9d48aee,FALSE,Non-Critical,62bc85ef-9303-4360-8315-b1623585c5bc,54,0.9116370977525351,Persistence,Azure,FALSE
9407,None,Allowed,High,TRUE,,Server,Mail,,External,HTTP,c700f40ef30aa282db92c87d07a705a2614ec640,a6aa7132-ae51-4793-8909-b7ca04d7f7ab,FALSE,Non-Critical,fc9e20f4-5bc0-4284-a255-e6b6dae9a545,58,0.14981463213018142,Privilege Escalation,,TRUE
9408,Ransomware,Allowed,Low,FALSE,,Mobile Device,SSH,,Internal,FTP,3b37ccd95993a8e52d570ecb4e2c1d564d7a470d,2446158a-866b-4d5c-906d-2928e79943af,TRUE,Important,4c4250e4-c952-428d-b397-57ccf934517d,49,0.4503492009809551,Execution,GCP,TRUE
9409,Phishing,Blocked,Low,FALSE,,Unknown,Web Browser,,Internal,HTTP,354ea97cd7d9da5b119c1d4856184acb759b89e3,1a1c2419-62a8-4037-91a8-665ea0b4f9e0,TRUE,Non-Critical,fd11d61b-7f13-4738-b9c9-3ffe79ef4b5c,91,0.21178971315420703,Initial Access,Azure,FALSE
9410,Malware,Allowed,High,FALSE,,Mobile Device,FTP,,External,HTTP,70e64f3a1eddb783fc25b2deddb09b9c04bc8b29,d4fe5378-fb80-4019-9ad5-021a66f5c7bc,FALSE,Critical,18e7999a-331b-4305-9c60-09ce1244bfd6,83,0.9032215990192889,Initial Access,GCP,TRUE
9411,Insider Threat,Blocked,Critical,FALSE,,Server,FTP,,External,SSH,756d4214ba1234ee8717222db614eb73cc1ea45b,ae719752-b98c-448c-a836-17ed2e0b80f4,FALSE,Non-Critical,b033bfe4-48e9-4f87-af2d-a1b0c8ee235d,105,0.1691745049631298,Initial Access,AWS,FALSE
9412,Exploit,Blocked,Medium,TRUE,,IoT Device,Unknown,,External,FTP,d690c25cdc3e883ae0142060ff113e9e84b71c70,1df8d645-64c7-47da-bb02-f38d2632ad43,TRUE,Non-Critical,bfe5bd7c-a032-4055-8efe-7a185e7d48a0,112,0.4030923978622092,Execution,,TRUE
9413,Insider Threat,Allowed,Critical,FALSE,,Server,Unknown,,Internal,FTP,09d35472ff217b44ecafc91ef5ed1d51a0f711d3,8c0ac940-685f-4776-a564-c67a85b98a9b,FALSE,Non-Critical,a5c6f32b-6aab-439a-8721-1a838ce956d8,98,0.5872820480166521,Privilege Escalation,GCP,TRUE
9414,Ransomware,Blocked,Medium,TRUE,,Unknown,SSH,,External,HTTP,d93152478bc2cd764c57c4ac443595eedda3b557,c93dfeb3-560c-4fa8-b2ee-4f876a1924d8,FALSE,Critical,70ec85b3-c1ba-467d-aa19-cfe3179870c4,112,0.19011710389448777,Initial Access,,TRUE
9415,Ransomware,Allowed,Medium,FALSE,,Server,FTP,,External,FTP,ef97cba0c2feaa438ea71dde3e7e37c0c4674026,68d23166-8733-4045-9331-bca4140c119f,FALSE,Critical,950940d4-cd30-44cd-9ccc-4c89e44a634f,48,0.081902739,Execution,GCP,TRUE
9416,Malware,Blocked,Critical,FALSE,,Unknown,Mail,,External,FTP,70edc436b4dbf51c432d903d723ca4ffa33d83c8,55d2528b-6ca6-4fdb-9202-85347b4ecd25,TRUE,Non-Critical,9427005f-a7d9-4ed9-b374-ef994598ca60,100,0.47999507419922594,Execution,Azure,TRUE
9417,Insider Threat,Allowed,Medium,FALSE,,Mobile Device,Mail,,Internal,HTTPS,d8771d4414c50116a4a06648a5a945f060ceb57e,e74b725b-b5b5-48cb-98cf-4b605218e2fc,FALSE,Non-Critical,b8fbdbf5-342e-4441-9cee-341f9c78a38f,5,0.46528768656984587,Execution,Azure,TRUE
9418,Malware,Blocked,Critical,TRUE,,IoT Device,Unknown,,Internal,HTTP,c56fbf242d8d45c23b19378212bdaa0a9271f50a,bc142a00-2661-4e2a-b797-35557f92c187,FALSE,Critical,92290546-e95d-427a-928d-251f2f3a835f,62,0.6925966335169996,Execution,AWS,TRUE
9419,DDoS,Blocked,Low,FALSE,,Desktop,Database,,Internal,SSH,4d8de11b521838efc1bc3e2de76451dedcdfd8e4,a6a8adda-835e-4027-98b3-f9b3019510d3,TRUE,Important,3092a3d6-ca7c-467d-aa65-a1826f57a4ca,98,0.23296684228890618,Persistence,,FALSE
9420,Insider Threat,Blocked,Low,FALSE,,Desktop,FTP,,External,HTTPS,0ff8a9a9d393a77defd421906a17c2b9d7518a3b,a759c343-5002-4d11-8267-3172d8a78bc3,FALSE,Non-Critical,26aaff88-f19d-4814-8742-112c18a891bc,84,0.5780154319656486,Privilege Escalation,,TRUE
9421,Insider Threat,Blocked,Medium,FALSE,,IoT Device,Database,,Internal,FTP,cf9371f7b556d7a2552d1cc7c31e1662e613eacd,5f08fde4-b762-4d94-a0a2-50dccb7ea555,TRUE,Important,dd895985-2405-49bf-98d7-74a067455b1e,35,0.12546971050553002,Privilege Escalation,Azure,TRUE
9422,Insider Threat,Allowed,Medium,TRUE,,Desktop,FTP,,External,HTTPS,b6db98282933f743ffa3df51efd9fae40a5eba9b,96f04c07-c458-4aae-bceb-b0b0bacf769b,TRUE,Critical,a79c097b-88c1-4e74-a669-caad051ad9a3,66,0.9757732835685313,Execution,,TRUE
9423,None,Allowed,Critical,TRUE,,Unknown,Mail,,Internal,HTTPS,03e6097d2a078b574e65cfd4d5294c1a58f4a80c,34e344dc-1492-44dc-8086-fffb3c4cbd60,TRUE,Important,1149f8bf-92c1-4366-ae0f-500351153706,56,0.5747864836755149,Initial Access,,FALSE
9424,Ransomware,Blocked,Low,TRUE,,Mobile Device,Mail,,Internal,HTTP,8aa5bc2a6b2d0252d919e4a98384b7bc7083c27e,a3066f38-06f4-4718-bfdc-e0773e445d9f,TRUE,Critical,f337a368-d113-4cbd-b07f-e23e98374990,33,0.080263053,Persistence,,FALSE
9425,Exploit,Allowed,Low,FALSE,,Router,Mail,,External,SSH,0f6b2e840054c3ef6ae874ea25d8d093f4628871,8729b2e9-88e2-4c9c-b259-f9ae704f3d6f,FALSE,Non-Critical,5d98f010-2497-470f-bff7-53c12c1dfa24,3,0.46497976277595876,Persistence,Azure,FALSE
9426,Phishing,Blocked,Medium,TRUE,,IoT Device,Mail,,External,SSH,9176761eff349f8a6e046287d051a9c7b8e40050,4a01596d-3d74-4a28-b694-58f3d557ce9a,FALSE,Important,405c4e69-d479-46c9-b551-18ad38ea6475,38,0.78927617,Initial Access,GCP,TRUE
9427,DDoS,Allowed,High,TRUE,,IoT Device,Web Browser,,External,HTTPS,f20a1e0a07785eb50160a7c2186c6e0333308f90,bfaaff11-0e59-4e08-b255-9f5556c38366,TRUE,Non-Critical,6757ede5-9d6f-404b-8b1e-4dcd72ad32ed,44,0.8300153940729554,Privilege Escalation,,TRUE
9428,Ransomware,Allowed,Critical,FALSE,,IoT Device,Web Browser,,External,HTTP,be4780654fea9be00615bea7fe3471c4444332df,c4eb7210-178a-452c-b7b8-264a1b4c170a,TRUE,Non-Critical,a7f50a02-1b91-402e-a043-5dd6b687f80c,3,0.221638025,Execution,Azure,FALSE
9429,Insider Threat,Allowed,Medium,FALSE,,Desktop,Unknown,,External,SSH,b61ef7103a84cd3f93288bf41e678a425fc4b9d4,cef228a9-ad2c-4a3c-ba3c-55c01b3e9764,TRUE,Non-Critical,4cf84f53-c7ad-405c-8395-cacfd79d4471,14,0.1581729619293436,Execution,GCP,FALSE
9430,Insider Threat,Blocked,Low,FALSE,,Desktop,SSH,,External,FTP,78af4fd34f0569e494bdbd9660a8e98c8534d656,8fa1ff9e-0138-4d26-bb08-a9e54aa31e26,TRUE,Critical,3b16a3fd-e38a-4688-8e56-ee67de01d44d,47,0.49496744298439177,Privilege Escalation,AWS,FALSE
9431,None,Allowed,Low,TRUE,,Router,Database,,External,HTTPS,4306d5ff5e43388287a7a9300e108f459ad8f10c,78cbd71b-1250-449c-9b53-94b8298f5d16,TRUE,Non-Critical,00eb647a-5565-41f6-8535-cf1b9dee4936,69,0.23053451818139659,Privilege Escalation,Azure,FALSE
9432,Malware,Blocked,High,FALSE,,Router,Web Browser,,Internal,FTP,caa948c8b4eb1b5180f2fcd066af9819f4c3c9ff,40447b25-6e44-487c-8f05-9fb4f3b290ce,FALSE,Critical,07635072-a553-42c2-961e-115e69fbc696,49,0.33274201532379977,Initial Access,GCP,TRUE
9433,None,Blocked,High,FALSE,,Desktop,Web Browser,,External,HTTPS,bda5441654c7ec51659dacd0dde309a7b35e4661,16b56d88-e07a-4bdc-bcfd-2cecafb53f6d,TRUE,Non-Critical,efdb043b-27cf-4120-8a9f-d3eb950f40bc,23,0.6482063170938547,Initial Access,,FALSE
9434,DDoS,Blocked,Medium,TRUE,,Server,Unknown,,External,HTTP,bbbe60a8822e8f1d360b7babe5ec5ce544795f2a,9b353ceb-54de-4661-b739-a08f2a7d3abe,FALSE,Important,a516f0e3-1207-4b64-9b3c-f7314bec3696,93,0.35724743795554204,Persistence,Azure,TRUE
9435,Phishing,Allowed,Medium,FALSE,,Unknown,FTP,,Internal,SSH,1a6b0779c6a42f49b9c5cc53dfd5dac9f2a6aa2a,77dcfac2-2d86-4802-87de-529e09dcbfd4,TRUE,Important,8e5af2c4-8b08-479b-94f0-b41b435a37b4,71,0.046047137195288856,Execution,GCP,FALSE
9436,DDoS,Allowed,Low,FALSE,,Router,FTP,,Internal,HTTPS,7428eacca4c6c156fc1103f6d73f00b966aed8b8,d0767aa7-c6cb-4bfa-8f2a-279b5b4697b1,FALSE,Non-Critical,64794a38-ad59-44b1-a1f6-0b121f3875a3,46,0.7588949792091467,Execution,,FALSE
9437,Exploit,Blocked,High,TRUE,,Mobile Device,Web Browser,,Internal,FTP,9c0bd17aa369b7173f83f710e1f7102f56b8c2f2,b7ac37fe-caa6-41f5-ae12-3b0419f24da0,FALSE,Critical,f5e80284-3dc9-4e02-9388-ab0e7d0f62c0,127,0.29869379633813387,Execution,Azure,TRUE
9438,Phishing,Allowed,High,FALSE,,IoT Device,SSH,,External,FTP,51d46dc886052f6ecefbf0ab25f33bb1615f8d86,f339eccd-5d69-4ff0-ba12-79772ff55276,TRUE,Non-Critical,aeeee66a-45ce-4ead-97ea-523f5e65cddd,3,0.9880140673263259,Privilege Escalation,,FALSE
9439,Insider Threat,Blocked,Medium,FALSE,,IoT Device,FTP,,External,HTTP,d627785341891b470a60b31a6be503a9c332c4d1,e2c37822-cb23-409d-a43c-c453f2fd0804,TRUE,Non-Critical,187bbfbc-6073-4044-8d93-01a2fa477e52,91,0.18950346393595463,Execution,,TRUE
9440,DDoS,Blocked,Critical,FALSE,,IoT Device,SSH,,Internal,HTTP,8c462709c0cd5f8e4f66ce82750e669c04cf97ac,a0aabf93-6efb-4f17-a1b7-a9d9d5284118,TRUE,Non-Critical,17cd6970-2095-464a-8f84-fcec489c1221,73,0.669826882,Execution,,TRUE
